t_resolution                            - 0.01
accuracy                                - 3

u                                       - 150.0
density                                 - 1.225
C                                       - 1.47
r                                       - 0.0213
start_angle                             - 45.0
start_height                            - 1.0
m                                       - 2.0
g_acceleration                          - -9.8

t	s	v	angle	v_vertical	v_horizontal	s_vertical	s_horizontal	air_resistance	air_resistance_vertical	air_resistance_horizontal	acceleration_vertical	acceleration_horizontal
4.81	354.121	76.758	32.77	41.547	64.541	353.12	380.899	-7.584	-4.11	-6.37	-11.855	-3.185
4.82	354.536	76.666	32.691	41.408	64.522	353.535	381.545	-7.561	-4.091	-6.359	-11.845	-3.179
4.83	354.95	76.597	32.612	41.281	64.521	353.949	382.191	-7.543	-4.073	-6.351	-11.837	-3.176
4.84	355.363	76.487	32.563	41.167	64.463	354.362	382.836	-7.529	-4.058	-6.34	-11.829	-3.17
4.85	355.775	76.4	32.484	41.032	64.447	354.774	383.481	-7.508	-4.039	-6.329	-11.82	-3.165
4.86	356.185	76.337	32.405	40.909	64.45	355.184	384.126	-7.491	-4.022	-6.322	-11.811	-3.161
4.87	356.594	76.233	32.356	40.799	64.397	355.593	384.77	-7.478	-4.008	-6.312	-11.804	-3.156
4.88	357.002	76.153	32.277	40.667	64.385	356.001	385.414	-7.458	-3.99	-6.302	-11.795	-3.151
4.89	357.409	76.032	32.229	40.548	64.318	356.408	386.057	-7.442	-3.974	-6.289	-11.787	-3.144
4.9	357.814	75.935	32.149	40.407	64.292	356.813	386.7	-7.419	-3.954	-6.276	-11.777	-3.138
4.91	358.218	75.862	32.07	40.28	64.286	357.217	387.343	-7.4	-3.937	-6.268	-11.768	-3.134
4.92	358.621	75.749	32.022	40.165	64.224	357.62	387.986	-7.386	-3.922	-6.256	-11.761	-3.128
4.93	359.022	75.66	31.942	40.029	64.204	358.021	388.628	-7.364	-3.903	-6.244	-11.751	-3.122
4.94	359.422	75.596	31.863	39.907	64.204	358.421	389.27	-7.346	-3.886	-6.237	-11.743	-3.118
4.95	359.821	75.492	31.815	39.797	64.15	358.82	389.912	-7.334	-3.872	-6.226	-11.736	-3.113
4.96	360.219	75.412	31.736	39.667	64.137	359.218	390.554	-7.314	-3.854	-6.217	-11.727	-3.108
4.97	360.616	75.293	31.687	39.55	64.069	359.615	391.195	-7.298	-3.839	-6.203	-11.719	-3.102
4.98	361.011	75.199	31.608	39.412	64.043	360.01	391.836	-7.275	-3.819	-6.191	-11.71	-3.096
4.99	361.405	75.129	31.529	39.287	64.039	360.404	392.477	-7.257	-3.803	-6.183	-11.701	-3.091
5.0	361.798	75.02	31.48	39.176	63.979	360.797	393.117	-7.243	-3.788	-6.171	-11.694	-3.086
5.01	362.19	74.936	31.401	39.044	63.961	361.189	393.757	-7.222	-3.77	-6.161	-11.685	-3.08
5.02	362.58	74.877	31.322	38.925	63.965	361.579	394.397	-7.206	-3.754	-6.154	-11.677	-3.077
5.03	362.969	74.779	31.273	38.819	63.914	361.968	395.036	-7.195	-3.741	-6.145	-11.671	-3.072
5.04	363.357	74.707	31.194	38.694	63.905	362.356	395.675	-7.176	-3.724	-6.136	-11.662	-3.068
5.05	363.744	74.596	31.145	38.582	63.844	362.743	396.314	-7.162	-3.71	-6.124	-11.655	-3.062
5.06	364.13	74.511	31.066	38.45	63.824	363.129	396.953	-7.141	-3.692	-6.113	-11.646	-3.056
5.07	364.514	74.451	30.988	38.331	63.825	363.513	397.592	-7.125	-3.676	-6.106	-11.638	-3.053
5.08	364.897	74.353	30.938	38.226	63.774	363.896	398.23	-7.113	-3.663	-6.096	-11.632	-3.048
5.09	365.279	74.281	30.86	38.101	63.764	364.278	398.868	-7.095	-3.647	-6.087	-11.623	-3.044
5.1	365.66	74.171	30.81	37.99	63.703	364.659	399.505	-7.081	-3.632	-6.075	-11.616	-3.038
5.11	366.04	74.086	30.732	37.859	63.683	365.039	400.142	-7.06	-3.615	-6.064	-11.607	-3.032
5.12	366.419	74.027	30.653	37.742	63.684	365.418	400.779	-7.044	-3.599	-6.058	-11.6	-3.029
5.13	366.797	73.931	30.604	37.638	63.633	365.796	401.416	-7.033	-3.587	-6.048	-11.593	-3.024
5.14	367.173	73.861	30.525	37.515	63.624	366.172	402.053	-7.014	-3.57	-6.039	-11.585	-3.02
5.15	367.548	73.754	30.476	37.406	63.564	366.547	402.689	-7.001	-3.557	-6.028	-11.578	-3.014
5.16	367.922	73.673	30.397	37.278	63.546	366.921	403.325	-6.981	-3.539	-6.017	-11.57	-3.009
5.17	368.295	73.618	30.318	37.163	63.55	367.294	403.961	-6.965	-3.525	-6.011	-11.562	-3.006
5.18	368.667	73.526	30.269	37.062	63.502	367.666	404.596	-6.955	-3.512	-6.002	-11.556	-3.001
5.19	369.038	73.461	30.19	36.942	63.496	368.037	405.231	-6.938	-3.497	-5.994	-11.548	-2.997
5.2	369.408	73.359	30.141	36.835	63.44	368.407	405.866	-6.925	-3.483	-5.984	-11.542	-2.992
5.21	369.776	73.284	30.062	36.711	63.426	368.775	406.501	-6.906	-3.467	-5.974	-11.533	-2.987
5.22	370.143	73.172	30.013	36.6	63.361	369.142	407.135	-6.892	-3.453	-5.962	-11.526	-2.981
5.23	370.509	73.087	29.934	36.471	63.337	369.508	407.769	-6.871	-3.436	-5.95	-11.518	-2.975
5.24	370.874	73.029	29.856	36.355	63.337	369.873	408.403	-6.855	-3.421	-5.943	-11.51	-2.972
5.25	371.238	72.935	29.806	36.253	63.286	370.237	409.036	-6.844	-3.408	-5.934	-11.504	-2.967
5.26	371.6	72.868	29.728	36.134	63.278	370.599	409.669	-6.827	-3.393	-5.925	-11.496	-2.963
5.27	371.961	72.765	29.678	36.028	63.22	370.96	410.301	-6.814	-3.38	-5.915	-11.49	-2.957
5.28	372.321	72.689	29.6	35.904	63.203	371.32	410.933	-6.795	-3.363	-5.905	-11.482	-2.952
5.29	372.68	72.578	29.55	35.794	63.137	371.679	411.565	-6.781	-3.35	-5.892	-11.475	-2.946
5.3	373.038	72.494	29.471	35.666	63.113	372.037	412.196	-6.76	-3.333	-5.881	-11.466	-2.941
5.31	373.395	72.438	29.393	35.552	63.113	372.394	412.827	-6.744	-3.318	-5.874	-11.459	-2.937
5.32	373.751	72.346	29.343	35.453	63.064	372.75	413.458	-6.734	-3.306	-5.865	-11.453	-2.933
5.33	374.105	72.282	29.265	35.335	63.056	373.104	414.089	-6.717	-3.291	-5.857	-11.446	-2.929
5.34	374.458	72.183	29.215	35.232	63.001	373.457	414.719	-6.705	-3.279	-5.847	-11.439	-2.923
5.35	374.81	72.112	29.137	35.111	62.987	373.809	415.349	-6.687	-3.263	-5.837	-11.432	-2.919
5.36	375.161	72.006	29.087	35.004	62.925	374.16	415.979	-6.673	-3.25	-5.826	-11.425	-2.913
5.37	375.511	71.928	29.009	34.881	62.904	374.51	416.608	-6.654	-3.234	-5.815	-11.417	-2.908
5.38	375.86	71.878	28.931	34.771	62.908	374.859	417.237	-6.639	-3.22	-5.809	-11.41	-2.905
5.39	376.208	71.793	28.88	34.675	62.864	375.207	417.866	-6.63	-3.209	-5.801	-11.405	-2.901
5.4	376.555	71.737	28.802	34.562	62.862	375.554	418.495	-6.614	-3.195	-5.794	-11.397	-2.897
5.41	376.901	71.646	28.752	34.463	62.813	375.9	419.123	-6.604	-3.183	-5.785	-11.392	-2.893
5.42	377.246	71.584	28.674	34.348	62.805	376.245	419.751	-6.587	-3.169	-5.777	-11.384	-2.889
5.43	377.59	71.487	28.624	34.247	62.75	376.589	420.379	-6.576	-3.156	-5.767	-11.378	-2.884
5.44	377.932	71.419	28.546	34.129	62.737	376.931	421.007	-6.558	-3.141	-5.758	-11.371	-2.879
5.45	378.273	71.317	28.496	34.025	62.677	377.272	421.634	-6.546	-3.129	-5.747	-11.364	-2.874
5.46	378.613	71.244	28.418	33.905	62.659	377.612	422.261	-6.527	-3.113	-5.737	-11.357	-2.869
5.47	378.952	71.137	28.367	33.799	62.595	377.951	422.887	-6.514	-3.101	-5.726	-11.35	-2.863
5.48	379.29	71.059	28.289	33.677	62.572	378.289	423.513	-6.494	-3.085	-5.715	-11.342	-2.857
5.49	379.627	71.01	28.212	33.569	62.574	378.626	424.139	-6.48	-3.071	-5.709	-11.336	-2.854
5.5	379.963	70.927	28.161	33.474	62.531	378.962	424.765	-6.471	-3.061	-5.701	-11.33	-2.85
5.51	380.298	70.874	28.083	33.364	62.529	379.297	425.391	-6.456	-3.047	-5.694	-11.324	-2.847
5.52	380.632	70.787	28.033	33.268	62.482	379.631	426.016	-6.446	-3.036	-5.686	-11.318	-2.843
5.53	380.965	70.73	27.955	33.157	62.477	379.964	426.641	-6.43	-3.022	-5.678	-11.311	-2.839
5.54	381.297	70.64	27.905	33.059	62.426	380.296	427.266	-6.42	-3.011	-5.669	-11.306	-2.834
5.55	381.628	70.579	27.827	32.947	62.417	380.627	427.89	-6.404	-2.997	-5.661	-11.298	-2.83
5.56	381.958	70.485	27.776	32.847	62.364	380.957	428.514	-6.393	-2.985	-5.651	-11.293	-2.826
5.57	382.286	70.421	27.699	32.733	62.351	381.285	429.138	-6.376	-2.971	-5.642	-11.286	-2.821
5.58	382.613	70.324	27.648	32.633	62.294	381.612	429.761	-6.364	-2.959	-5.632	-11.28	-2.816
5.59	382.939	70.257	27.57	32.518	62.279	381.938	430.384	-6.347	-2.945	-5.623	-11.272	-2.812
5.6	383.264	70.158	27.519	32.416	62.22	382.263	431.006	-6.334	-2.933	-5.612	-11.266	-2.806
5.61	383.588	70.089	27.442	32.3	62.202	382.587	431.628	-6.317	-2.918	-5.603	-11.259	-2.801
5.62	383.911	69.987	27.391	32.198	62.141	382.91	432.25	-6.304	-2.906	-5.592	-11.253	-2.796
5.63	384.233	69.916	27.314	32.082	62.121	383.232	432.871	-6.286	-2.892	-5.582	-11.246	-2.791
5.64	384.554	69.875	27.236	31.979	62.127	383.553	433.493	-6.273	-2.879	-5.577	-11.24	-2.788
5.65	384.874	69.802	27.185	31.89	62.091	383.873	434.114	-6.266	-2.87	-5.57	-11.235	-2.785
5.66	385.193	69.759	27.108	31.787	62.096	384.192	434.735	-6.253	-2.857	-5.565	-11.229	-2.782
5.67	385.511	69.684	27.057	31.698	62.058	384.51	435.356	-6.245	-2.848	-5.558	-11.224	-2.779
5.68	385.828	69.64	26.98	31.594	62.061	384.827	435.977	-6.232	-2.835	-5.552	-11.218	-2.776
5.69	386.144	69.564	26.929	31.504	62.022	385.143	436.597	-6.224	-2.826	-5.545	-11.213	-2.773
5.7	386.459	69.519	26.852	31.4	62.023	385.458	437.218	-6.21	-2.813	-5.539	-11.207	-2.77
5.71	386.773	69.443	26.8	31.311	61.983	385.772	437.838	-6.202	-2.803	-5.532	-11.202	-2.766
5.72	387.086	69.397	26.723	31.207	61.985	386.085	438.458	-6.189	-2.791	-5.526	-11.196	-2.763
5.73	387.398	69.32	26.672	31.117	61.944	386.397	439.078	-6.18	-2.781	-5.519	-11.191	-2.76
5.74	387.709	69.274	26.595	31.013	61.945	386.708	439.698	-6.167	-2.769	-5.513	-11.184	-2.756
5.75	388.019	69.197	26.544	30.923	61.903	387.018	440.317	-6.158	-2.759	-5.506	-11.179	-2.753
5.76	388.328	69.151	26.467	30.819	61.904	387.327	440.936	-6.145	-2.747	-5.5	-11.173	-2.75
5.77	388.636	69.075	26.415	30.73	61.863	387.635	441.555	-6.137	-2.737	-5.492	-11.168	-2.746
5.78	388.943	69.03	26.339	30.627	61.864	387.942	442.174	-6.123	-2.725	-5.486	-11.162	-2.743
5.79	389.249	68.954	26.287	30.538	61.823	388.248	442.793	-6.115	-2.715	-5.479	-11.158	-2.74
5.8	389.554	68.91	26.21	30.435	61.824	388.553	443.412	-6.102	-2.703	-5.473	-11.152	-2.737
5.81	389.859	68.835	26.159	30.347	61.785	388.858	444.03	-6.094	-2.694	-5.466	-11.147	-2.733
5.82	390.163	68.792	26.082	30.245	61.787	389.162	444.648	-6.081	-2.682	-5.46	-11.141	-2.73
5.83	390.466	68.719	26.03	30.157	61.748	389.465	445.266	-6.073	-2.672	-5.454	-11.136	-2.727
5.84	390.768	68.677	25.954	30.056	61.751	389.767	445.884	-6.06	-2.66	-5.448	-11.13	-2.724
5.85	391.069	68.605	25.902	29.969	61.713	390.068	446.501	-6.053	-2.651	-5.441	-11.126	-2.721
5.86	391.369	68.565	25.825	29.869	61.717	390.368	447.118	-6.04	-2.64	-5.436	-11.12	-2.718
5.87	391.668	68.495	25.774	29.783	61.681	390.667	447.735	-6.033	-2.63	-5.43	-11.115	-2.715
5.88	391.966	68.457	25.697	29.684	61.687	390.965	448.352	-6.021	-2.619	-5.425	-11.11	-2.712
5.89	392.263	68.39	25.646	29.599	61.653	391.262	448.969	-6.014	-2.61	-5.419	-11.105	-2.709
5.9	392.559	68.293	25.594	29.502	61.592	391.558	449.585	-6.002	-2.599	-5.408	-11.099	-2.704
5.91	392.854	68.229	25.517	29.392	61.573	391.853	450.201	-5.985	-2.586	-5.399	-11.093	-2.699
5.92	393.148	68.135	25.465	29.296	61.516	392.147	450.816	-5.974	-2.575	-5.389	-11.087	-2.694
5.93	393.441	68.074	25.389	29.187	61.499	392.44	451.431	-5.958	-2.562	-5.38	-11.081	-2.69
5.94	393.733	67.984	25.337	29.093	61.444	392.732	452.046	-5.947	-2.551	-5.37	-11.076	-2.685
5.95	394.024	67.926	25.261	28.986	61.431	393.023	452.661	-5.931	-2.539	-5.362	-11.069	-2.681
5.96	394.314	67.839	25.209	28.894	61.378	393.313	453.275	-5.921	-2.528	-5.353	-11.064	-2.676
5.97	394.603	67.785	25.132	28.789	61.368	393.602	453.889	-5.906	-2.516	-5.345	-11.058	-2.672
5.98	394.891	67.702	25.08	28.698	61.319	393.89	454.502	-5.897	-2.506	-5.336	-11.053	-2.668
5.99	395.178	67.652	25.004	28.595	61.311	394.177	455.115	-5.882	-2.494	-5.329	-11.047	-2.665
6.0	395.464	67.573	24.952	28.506	61.266	394.463	455.728	-5.873	-2.484	-5.321	-11.042	-2.661
6.01	395.749	67.527	24.876	28.405	61.262	394.748	456.341	-5.86	-2.473	-5.315	-11.036	-2.657
6.02	396.033	67.453	24.824	28.319	61.22	395.032	456.953	-5.852	-2.464	-5.308	-11.032	-2.654
6.03	396.316	67.412	24.748	28.22	61.221	395.315	457.565	-5.839	-2.452	-5.302	-11.026	-2.651
6.04	396.598	67.343	24.695	28.135	61.184	395.597	458.177	-5.832	-2.444	-5.295	-11.022	-2.648
6.05	396.879	67.307	24.619	28.039	61.188	395.878	458.789	-5.82	-2.433	-5.29	-11.016	-2.645
6.06	397.16	67.243	24.567	27.957	61.156	396.159	459.401	-5.814	-2.424	-5.285	-11.012	-2.642
6.07	397.44	67.151	24.515	27.863	61.098	396.439	460.012	-5.803	-2.414	-5.275	-11.007	-2.637
6.08	397.719	67.092	24.439	27.758	61.081	396.718	460.623	-5.787	-2.402	-5.266	-11.001	-2.633
6.09	397.997	67.006	24.387	27.666	61.027	396.996	461.234	-5.777	-2.392	-5.257	-10.996	-2.628
6.1	398.274	66.953	24.311	27.564	61.016	397.273	461.844	-5.762	-2.38	-5.249	-10.99	-2.625
6.11	398.55	66.873	24.258	27.475	60.968	397.549	462.454	-5.753	-2.37	-5.241	-10.985	-2.62
6.12	398.825	66.826	24.182	27.375	60.962	397.824	463.064	-5.739	-2.359	-5.234	-10.979	-2.617
6.13	399.099	66.752	24.13	27.289	60.919	398.098	463.673	-5.731	-2.35	-5.227	-10.975	-2.613
6.14	399.372	66.712	24.054	27.192	60.918	398.371	464.282	-5.718	-2.339	-5.221	-10.969	-2.61
6.15	399.644	66.645	24.002	27.109	60.882	398.643	464.891	-5.711	-2.33	-5.214	-10.965	-2.607
6.16	399.915	66.611	23.926	27.015	60.887	398.914	465.5	-5.7	-2.32	-5.21	-10.96	-2.605
6.17	400.185	66.551	23.874	26.935	60.856	399.184	466.109	-5.694	-2.312	-5.204	-10.956	-2.602
6.18	400.455	66.464	23.821	26.844	60.802	399.454	466.717	-5.684	-2.302	-5.195	-10.951	-2.598
6.19	400.724	66.411	23.746	26.742	60.789	399.723	467.325	-5.669	-2.29	-5.187	-10.945	-2.594
6.2	400.992	66.331	23.693	26.654	60.74	399.991	467.933	-5.66	-2.281	-5.179	-10.94	-2.589
6.21	401.259	66.285	23.617	26.556	60.733	400.258	468.541	-5.646	-2.27	-5.172	-10.935	-2.586
6.22	401.525	66.213	23.565	26.471	60.691	400.524	469.148	-5.638	-2.261	-5.165	-10.931	-2.582
6.23	401.79	66.175	23.489	26.376	60.692	400.789	469.755	-5.626	-2.251	-5.159	-10.925	-2.58
6.24	402.054	66.111	23.437	26.295	60.657	401.053	470.362	-5.62	-2.242	-5.153	-10.921	-2.577
6.25	402.317	66.021	23.384	26.203	60.598	401.316	470.968	-5.609	-2.232	-5.143	-10.916	-2.572
6.26	402.579	65.965	23.309	26.101	60.582	401.578	471.574	-5.594	-2.221	-5.135	-10.91	-2.567
6.27	402.84	65.883	23.256	26.013	60.53	401.839	472.18	-5.584	-2.211	-5.126	-10.906	-2.563
6.28	403.1	65.836	23.18	25.915	60.521	402.099	472.785	-5.57	-2.2	-5.119	-10.9	-2.56
6.29	403.359	65.763	23.128	25.83	60.478	402.358	473.39	-5.562	-2.192	-5.112	-10.896	-2.556
6.3	403.617	65.725	23.052	25.736	60.476	402.616	473.995	-5.55	-2.181	-5.106	-10.891	-2.553
6.31	403.875	65.661	23.0	25.655	60.441	402.874	474.6	-5.544	-2.173	-5.1	-10.887	-2.55
6.32	404.132	65.632	22.924	25.565	60.448	403.131	475.205	-5.533	-2.163	-5.096	-10.882	-2.548
6.33	404.388	65.577	22.872	25.488	60.422	403.387	475.809	-5.528	-2.156	-5.091	-10.878	-2.546
6.34	404.643	65.497	22.819	25.401	60.371	403.642	476.413	-5.519	-2.147	-5.083	-10.873	-2.541
6.35	404.897	65.452	22.743	25.304	60.363	403.896	477.017	-5.505	-2.136	-5.076	-10.868	-2.538
6.36	405.15	65.382	22.691	25.221	60.321	404.149	477.62	-5.498	-2.128	-5.069	-10.864	-2.534
6.37	405.402	65.347	22.615	25.129	60.322	404.401	478.223	-5.486	-2.118	-5.063	-10.859	-2.532
6.38	405.654	65.287	22.563	25.05	60.29	404.653	478.826	-5.48	-2.11	-5.058	-10.855	-2.529
6.39	405.905	65.202	22.509	24.962	60.235	404.904	479.429	-5.47	-2.1	-5.049	-10.85	-2.524
6.4	406.155	65.152	22.434	24.864	60.221	405.154	480.031	-5.456	-2.09	-5.041	-10.845	-2.521
6.41	406.404	65.078	22.381	24.78	60.175	405.403	480.633	-5.447	-2.081	-5.033	-10.84	-2.517
6.42	406.652	65.039	22.307	24.686	60.172	405.651	481.235	-5.435	-2.071	-5.027	-10.835	-2.514
6.43	406.899	64.975	22.253	24.607	60.136	405.898	481.837	-5.429	-2.063	-5.021	-10.831	-2.511
6.44	407.145	64.947	22.179	24.517	60.142	406.144	482.439	-5.418	-2.053	-5.017	-10.827	-2.508
6.45	407.39	64.895	22.126	24.442	60.116	406.389	483.04	-5.413	-2.046	-5.013	-10.823	-2.506
6.46	407.635	64.818	22.072	24.357	60.068	406.634	483.641	-5.404	-2.037	-5.005	-10.819	-2.502
6.47	407.879	64.777	21.998	24.263	60.061	406.878	484.242	-5.392	-2.027	-4.998	-10.814	-2.499
6.48	408.122	64.712	21.944	24.183	60.023	407.121	484.842	-5.385	-2.019	-4.992	-10.81	-2.496
6.49	408.364	64.683	21.87	24.094	60.028	407.363	485.443	-5.374	-2.01	-4.987	-10.805	-2.494
6.5	408.605	64.63	21.817	24.019	60.001	407.604	486.043	-5.369	-2.003	-4.983	-10.801	-2.491
6.51	408.845	64.553	21.763	23.934	59.952	407.844	486.643	-5.36	-1.994	-4.974	-10.797	-2.487
6.52	409.084	64.512	21.689	23.841	59.945	408.083	487.243	-5.348	-1.984	-4.968	-10.792	-2.484
6.53	409.323	64.447	21.635	23.762	59.907	408.322	487.842	-5.341	-1.976	-4.962	-10.788	-2.481
6.54	409.561	64.418	21.561	23.673	59.911	408.56	488.441	-5.33	-1.967	-4.957	-10.783	-2.479
6.55	409.797	64.342	21.454	23.534	59.884	408.796	489.04	-5.325	-1.954	-4.953	-10.777	-2.476
6.56	410.032	64.303	21.38	23.441	59.878	409.031	489.639	-5.313	-1.944	-4.946	-10.772	-2.473
6.57	410.267	64.24	21.326	23.363	59.841	409.266	490.238	-5.306	-1.937	-4.94	-10.768	-2.47
6.58	410.501	64.214	21.252	23.276	59.847	409.5	490.837	-5.296	-1.928	-4.936	-10.764	-2.468
6.59	410.733	64.141	21.145	23.138	59.823	409.732	491.435	-5.292	-1.916	-4.932	-10.758	-2.466
6.6	410.965	64.105	21.071	23.047	59.819	409.964	492.033	-5.28	-1.906	-4.926	-10.753	-2.463
6.61	411.196	64.046	21.017	22.97	59.785	410.195	492.631	-5.274	-1.899	-4.92	-10.749	-2.46
6.62	411.426	63.964	20.964	22.885	59.73	410.425	493.229	-5.264	-1.89	-4.911	-10.745	-2.456
6.63	411.655	63.919	20.89	22.792	59.718	410.654	493.826	-5.251	-1.88	-4.904	-10.74	-2.452
6.64	411.883	63.852	20.836	22.712	59.676	410.882	494.423	-5.243	-1.872	-4.897	-10.736	-2.449
6.65	412.11	63.822	20.762	22.624	59.677	411.109	495.02	-5.232	-1.863	-4.892	-10.731	-2.446
6.66	412.336	63.747	20.655	22.486	59.649	411.335	495.617	-5.227	-1.85	-4.887	-10.725	-2.444
6.67	412.561	63.709	20.581	22.395	59.643	411.56	496.214	-5.215	-1.841	-4.881	-10.72	-2.441
6.68	412.785	63.649	20.527	22.318	59.607	411.784	496.81	-5.209	-1.833	-4.875	-10.717	-2.438
6.69	413.008	63.626	20.453	22.234	59.615	412.007	497.406	-5.199	-1.825	-4.871	-10.712	-2.436
6.7	413.23	63.559	20.346	22.098	59.593	412.229	498.002	-5.195	-1.813	-4.868	-10.707	-2.434
6.71	413.451	63.529	20.272	22.012	59.594	412.45	498.598	-5.184	-1.804	-4.863	-10.702	-2.431
6.72	413.671	63.455	20.164	21.874	59.566	412.67	499.194	-5.179	-1.792	-4.858	-10.696	-2.429
6.73	413.89	63.419	20.091	21.785	59.56	412.889	499.79	-5.167	-1.783	-4.852	-10.691	-2.426
6.74	414.108	63.361	20.037	21.709	59.526	413.107	500.386	-5.161	-1.776	-4.847	-10.688	-2.423
6.75	414.325	63.282	19.983	21.626	59.472	413.324	500.981	-5.152	-1.767	-4.838	-10.684	-2.419
6.76	414.541	63.241	19.909	21.536	59.461	413.54	501.576	-5.139	-1.758	-4.831	-10.679	-2.415
6.77	414.757	63.178	19.856	21.458	59.422	413.756	502.17	-5.133	-1.75	-4.825	-10.675	-2.412
6.78	414.972	63.153	19.782	21.374	59.426	413.971	502.765	-5.122	-1.742	-4.82	-10.671	-2.41
6.79	415.185	63.086	19.674	21.239	59.403	414.184	503.359	-5.118	-1.73	-4.816	-10.665	-2.408
6.8	415.398	63.057	19.601	21.153	59.403	414.397	503.953	-5.107	-1.721	-4.811	-10.661	-2.406
6.81	415.609	62.986	19.493	21.018	59.376	414.608	504.547	-5.103	-1.709	-4.807	-10.655	-2.403
6.82	415.819	62.953	19.419	20.931	59.372	414.818	505.141	-5.091	-1.7	-4.801	-10.65	-2.401
6.83	416.028	62.879	19.311	20.794	59.341	415.027	505.735	-5.086	-1.689	-4.796	-10.644	-2.398
6.84	416.236	62.843	19.238	20.707	59.334	415.235	506.329	-5.074	-1.679	-4.79	-10.64	-2.395
6.85	416.443	62.766	19.13	20.569	59.3	415.442	506.922	-5.068	-1.667	-4.784	-10.634	-2.392
6.86	416.649	62.728	19.057	20.481	59.29	415.648	507.515	-5.056	-1.658	-4.778	-10.629	-2.389
6.87	416.854	62.669	19.003	20.406	59.254	415.853	508.108	-5.05	-1.651	-4.772	-10.626	-2.386
6.88	417.058	62.649	18.93	20.324	59.261	416.057	508.701	-5.04	-1.643	-4.768	-10.622	-2.384
6.89	417.261	62.589	18.821	20.192	59.242	416.26	509.294	-5.037	-1.632	-4.765	-10.616	-2.382
6.9	417.463	62.568	18.748	20.11	59.248	416.462	509.887	-5.027	-1.624	-4.761	-10.612	-2.38
6.91	417.664	62.507	18.64	19.978	59.228	416.663	510.48	-5.024	-1.613	-4.758	-10.606	-2.379
6.92	417.864	62.485	18.567	19.896	59.233	416.863	511.073	-5.014	-1.605	-4.753	-10.602	-2.377
6.93	418.063	62.423	18.458	19.764	59.212	417.062	511.665	-5.011	-1.593	-4.75	-10.597	-2.375
6.94	418.261	62.401	18.386	19.682	59.216	417.26	512.257	-5.001	-1.585	-4.746	-10.593	-2.373
6.95	418.458	62.34	18.277	19.55	59.195	417.457	512.849	-4.997	-1.574	-4.742	-10.587	-2.371
6.96	418.654	62.319	18.205	19.469	59.199	417.653	513.441	-4.987	-1.566	-4.738	-10.583	-2.369
6.97	418.848	62.259	18.096	19.338	59.179	417.847	514.033	-4.984	-1.555	-4.735	-10.577	-2.367
6.98	419.042	62.239	18.023	19.257	59.185	418.041	514.625	-4.974	-1.547	-4.731	-10.574	-2.365
6.99	419.234	62.18	17.914	19.126	59.166	418.233	515.217	-4.971	-1.536	-4.728	-10.568	-2.364
7.0	419.426	62.161	17.842	19.046	59.172	418.425	515.809	-4.962	-1.528	-4.724	-10.564	-2.362
7.01	419.616	62.104	17.733	18.916	59.154	418.615	516.401	-4.959	-1.517	-4.721	-10.559	-2.36
7.02	419.805	62.029	17.678	18.836	59.099	418.804	516.992	-4.95	-1.51	-4.712	-10.555	-2.356
7.03	419.994	61.994	17.606	18.751	59.09	418.993	517.583	-4.938	-1.501	-4.706	-10.551	-2.353
7.04	420.181	61.922	17.497	18.617	59.057	419.18	518.174	-4.932	-1.489	-4.7	-10.545	-2.35
7.05	420.367	61.89	17.425	18.533	59.05	419.366	518.765	-4.921	-1.481	-4.694	-10.541	-2.347
7.06	420.552	61.821	17.315	18.4	59.02	419.551	519.355	-4.916	-1.47	-4.689	-10.535	-2.345
7.07	420.736	61.793	17.243	18.317	59.016	419.735	519.945	-4.905	-1.462	-4.684	-10.531	-2.342
7.08	420.919	61.728	17.134	18.185	58.989	419.918	520.535	-4.9	-1.45	-4.68	-10.525	-2.34
7.09	421.101	61.704	17.062	18.105	58.989	420.1	521.125	-4.89	-1.443	-4.675	-10.521	-2.337
7.1	421.282	61.644	16.952	17.974	58.966	420.281	521.715	-4.886	-1.432	-4.671	-10.516	-2.336
7.11	421.462	61.625	16.881	17.895	58.97	420.461	522.305	-4.877	-1.424	-4.667	-10.512	-2.333
7.12	421.641	61.571	16.771	17.766	58.952	420.64	522.895	-4.874	-1.413	-4.664	-10.507	-2.332
7.13	421.819	61.499	16.716	17.689	58.9	420.818	523.484	-4.865	-1.406	-4.656	-10.503	-2.328
7.14	421.996	61.468	16.645	17.607	58.893	420.995	524.073	-4.854	-1.398	-4.65	-10.499	-2.325
7.15	422.172	61.402	16.535	17.475	58.863	421.171	524.662	-4.849	-1.387	-4.645	-10.493	-2.323
7.16	422.347	61.378	16.463	17.395	58.861	421.346	525.251	-4.838	-1.379	-4.64	-10.489	-2.32
7.17	422.521	61.319	16.353	17.265	58.838	421.52	525.84	-4.835	-1.368	-4.636	-10.484	-2.318
7.18	422.694	61.302	16.282	17.187	58.843	421.693	526.429	-4.825	-1.361	-4.632	-10.48	-2.316
7.19	422.866	61.251	16.172	17.06	58.827	421.865	527.017	-4.823	-1.35	-4.63	-10.475	-2.315
7.2	423.037	61.183	16.117	16.984	58.778	422.036	527.605	-4.815	-1.343	-4.622	-10.472	-2.311
7.21	423.207	61.156	16.046	16.904	58.774	422.206	528.193	-4.804	-1.335	-4.617	-10.468	-2.308
7.22	423.376	61.096	15.936	16.774	58.748	422.375	528.781	-4.8	-1.325	-4.612	-10.462	-2.306
